"X","rbd","cluster","Avg..SIMCE.Lang","Avg..SIMCE.Math","Public","SEP.status","X..Priority.Students","Diff.D1.GPA","Diff.D2.GPA","Diff.D9.GPA","Diff.D10.GPA","simce_math_min_4_D1","simce_math_min_4_D10","simce_math_min_4_D2","simce_math_min_4_D3D8","simce_math_min_4_D9","asistencia_4_D1","asistencia_4_D10","asistencia_4_D2","asistencia_4_D3D8","asistencia_4_D9","asistencia","n_total","n_D1","n_D2","n_D3D8","n_D9","n_D10","simce_math_min_4","min_math_school","min_lang_school","min_math_school_GPA_D1","min_math_school_GPA_D10","min_math_school_GPA_D2","min_math_school_GPA_D3D8","min_math_school_GPA_D9","min_lang_school_GPA_D1","min_lang_school_GPA_D10","min_lang_school_GPA_D2","min_lang_school_GPA_D3D8","min_lang_school_GPA_D9","min_math","min_math_D1","min_math_D2","min_math_D9","min_math_D10","impute_all","impute_pred_min_all","impute_pred_min_decile","impute_no","impute_pred_min_school","impute_pred_min_school_GPA"
775,25676,2,268,281,0,1,0.610709,-0.139643665749196,-0.0433337087841217,0,0,207.64,281.17,240.28,213.53,187.11,0.777777777777778,1,0.777777777777778,0.886792452830189,1,0.895348837209302,86,9,9,52,8,8,187.11,187.11,150.57,207.64,281.17,240.28,213.53,187.11,179.55,279.44,150.57,154.73,245.77,100.93,105.04,106.56,100.93,112.29,262.155465116279,277.551876482675,277.637471113142,281,279.202119636577,279.743264285239
776,25681,1,265,241,0,0,0.220472,0,0,0,0,187.7,296.66,218.05,184.71,229.06,1,1,1,1,1,1,32,4,4,18,3,3,184.71,184.71,158.91,187.7,296.66,218.05,184.71,229.06,158.91,302.08,181.42,186.35,305.02,100.93,105.04,106.56,100.93,112.29,241,241,241,241,241,241
777,25692,2,301,311,0,0,0.168889,-0.283695992421346,-0.291400964538305,0,-0.0024086410805535,274.56,356.42,230.51,234.22,296.33,0.666666666666667,1,0.666666666666667,0.944444444444444,1,0.892857142857143,28,3,3,18,3,1,230.51,230.51,246.18,274.56,356.42,230.51,234.22,296.33,246.18,337.87,251.87,267.5,319.24,100.93,105.04,106.56,100.93,112.29,288.4925,298.037934411524,298.339616412962,311,306.033480938656,307.38325584569
778,25695,1,284,274,0,0,0.060606,-0.0597510414962104,0,0,0,176.08,318.39,208.86,180.52,287.99,0.857142857142857,1,1,0.925,1,0.939393939393939,66,7,7,40,6,6,176.08,176.08,139.06,176.08,318.39,208.86,180.52,287.99,139.06,337.1,172.06,213.05,282.89,100.93,105.04,106.56,100.93,112.29,263.510909090909,272.903215314208,272.929261336388,274,273.379458274498,273.379458274498
779,25697,1,275,282,0,1,0.555556,0,0,0,0,213.37,294.07,166.65,182.51,278.74,1,1,1,1,1,1,33,4,4,19,3,3,166.65,166.65,210.83,213.37,294.07,166.65,182.51,278.74,230.46,267.94,210.83,215.1,282.54,100.93,105.04,106.56,100.93,112.29,282,282,282,282,282,282
780,25698,1,214,208,1,1,0.815,-0.222147499313894,-0.0417412670964713,0,0,159.13,272.39,200.4,141.32,237.15,0.285714285714286,1,0.714285714285714,0.972972972972973,1,0.873015873015873,63,7,7,37,6,6,141.32,141.32,143.38,159.13,272.39,200.4,141.32,237.15,168.78,219.17,220.84,143.38,253.06,100.93,105.04,106.56,100.93,112.29,194.40380952381,204.860603308938,204.988162148486,208,206.04487745064,206.758490897622
781,25700,2,290,283,0,0,0.056985,-0.216315511247632,-0.0553178135496469,-0.0627382773510277,-0.107285170585437,187.05,306.38,209.01,219.33,262.13,0.571428571428571,0.833333333333333,0.857142857142857,0.926829268292683,0.833333333333333,0.865671641791045,67,7,7,41,6,6,187.05,187.05,190.3,187.05,306.38,209.01,219.33,262.13,207.31,232.89,228.7,190.3,282.98,100.93,105.04,106.56,100.93,112.29,258.542835820896,275.060731774394,275.295299379135,283,278.816044454073,280.511265796098
782,25703,1,300,305,0,0,0.097561,0,0,0,0,239.46,319.75,243.67,251.23,321.74,1,1,1,0.958333333333333,1,0.973684210526316,38,4,4,24,3,3,239.46,239.46,203.43,239.46,319.75,243.67,251.23,321.74,203.43,329.77,217.14,217.66,305.37,100.93,105.04,106.56,100.93,112.29,299.629736842105,305,305,305,305,305
783,25704,1,283,303,0,0,0.099112,-0.203748108072314,-0.057482972728674,0,0,234.08,301.61,252.3,218.83,267.2,0.625,1,0.875,0.958333333333333,1,0.925,80,8,8,48,8,8,218.83,218.83,142.18,234.08,301.61,252.3,218.83,267.2,181.72,286.15,226.45,142.18,242.52,100.93,105.04,106.56,100.93,112.29,287.84475,297.721303550254,297.837406936318,303,300.801217992898,301.304329367431
784,25709,2,279,262,0,0,0.150376,-0.0801037459677961,-0.030418926467609,-0.0569258293865216,-0.0775375503402355,188.95,308.69,199.14,210.63,279.99,0.818181818181818,0.888888888888889,0.9,0.87037037037037,0.9,0.869565217391304,92,10,10,54,9,9,188.95,188.95,167.74,188.95,308.69,199.14,210.63,279.99,167.74,251.31,216.37,170.94,239.41,100.93,105.04,106.56,100.93,112.29,240.990869565217,257.946293286467,258.086861641535,262,260.161524334615,261.610454254972
785,25711,1,232,219,1,1,0.702655,0,-0.104423272688687,0,0,128.34,245.14,139.44,141.89,225.79,1,1,0.833333333333333,0.970588235294118,1,0.964285714285714,56,6,6,34,5,5,128.34,128.34,150.69,128.34,245.14,139.44,141.89,225.79,150.69,211.03,223.22,167.23,242.45,100.93,105.04,106.56,100.93,112.29,214.783214285714,217.679008306462,217.741997916309,219,217.985677081933,218.109866188381
786,25712,1,291,242,0,1,0.335766,0,0,0,0,178.13,281.67,188.55,181.68,284.84,1,1,1,0.75,1,0.857142857142857,14,2,2,8,1,1,178.13,178.13,147.3,178.13,281.67,188.55,181.68,284.84,147.3,NA,164.89,153.84,NA,100.93,105.04,106.56,100.93,112.29,221.847142857143,242,242,242,242,242
787,25714,1,272,266,0,0,0.284091,-0.0895913557556327,0,0,0,194.1,233.42,216.21,198.22,276.54,0.75,1,1,0.782608695652174,1,0.837837837837838,37,4,4,23,3,3,194.1,194.1,198.77,194.1,233.42,216.21,198.22,276.54,207.42,311.32,229.86,198.77,305.28,100.93,105.04,106.56,100.93,112.29,239.231891891892,264.401205935721,264.441013554332,266,265.303608813099,265.303608813099
788,25716,2,281,272,0,0,0.150198,-0.0451033120711662,-0.0540028733184137,-0.0867471381841979,0,173.82,282.69,206.58,204.04,253.61,0.833333333333333,1,0.857142857142857,0.95,0.833333333333333,0.923076923076923,65,6,7,40,6,6,173.82,173.82,137.08,173.82,282.69,206.58,204.04,253.61,137.08,303.95,182.91,205.69,284.37,100.93,105.04,106.56,100.93,112.29,258.840769230769,268.923048616597,268.9729024768,272,270.234084954566,271.06351978293
789,25717,1,301,303,0,0,0.174157,0,-0.0169854198229333,0,0,245.71,294.52,235.08,233.17,274.4,1,1,0.909090909090909,0.984848484848485,1,0.981981981981982,111,12,11,66,11,11,233.17,233.17,205.11,245.71,294.52,235.08,233.17,274.4,205.11,341.49,214.21,229.28,301.8,100.93,105.04,106.56,100.93,112.29,299.359099099099,302.659867733155,302.669344373242,303,302.882459364607,302.88567435263
790,25718,1,267,266,0,0,0.147287,-0.299504936865984,-0.0222199704325221,0,0,214.07,340.22,204.14,178.78,297.59,0.5,1,1,0.909090909090909,1,0.882352941176471,17,2,2,11,1,1,178.78,178.78,172.17,214.07,340.22,204.14,178.78,297.59,254.83,308.91,172.17,172.83,331.92,100.93,105.04,106.56,100.93,112.29,246.58,259.752102300263,259.911639208975,266,262.698723951226,264.008491912658
791,25722,1,308,279,0,0,0.043643,-0.0255551661369793,-0.0781092463351495,0,0,207.22,309.76,229.26,251.7,292.08,0.857142857142857,1,0.857142857142857,0.95,1,0.939393939393939,66,7,7,40,6,6,207.22,207.22,168.39,207.22,309.76,229.26,251.7,292.08,168.39,308.82,224.59,198.89,291.24,100.93,105.04,106.56,100.93,112.29,268.207878787879,277.042171916631,277.099952333719,279,278.210799686504,278.393385967179
792,25724,2,296,280,0,0,0.047256,-0.0311368345117626,-0.107204878996295,-0.0724552381397945,0,193.25,287,228.33,227.46,282.77,0.9,1,0.8,0.963636363636364,0.888888888888889,0.935483870967742,93,10,10,55,9,9,193.25,193.25,177.3,193.25,287,228.33,227.46,282.77,203.29,244.88,177.3,219.93,308.14,100.93,105.04,106.56,100.93,112.29,268.447096774194,276.080650087934,276.159309857675,280,278.101281036066,279.133358539468
793,25725,1,302,312,0,0,0.195455,0,0,0,0,208.01,314.39,270.17,245.51,304.93,1,1,1,1,1,1,70,7,7,42,7,7,208.01,208.01,178.7,208.01,314.39,270.17,245.51,304.93,178.7,308.9,194.88,227.27,313.64,100.93,105.04,106.56,100.93,112.29,312,312,312,312,312,312
794,25727,1,274,288,0,0,0.127174,0,-0.0113451389405923,0,0,179.18,298.15,166.24,175.01,258.48,1,1,0.916666666666667,0.958333333333333,1,0.966942148760331,121,13,12,72,12,12,166.24,166.24,150.49,179.18,298.15,166.24,175.01,258.48,150.49,247.69,184.5,161.5,270.25,100.93,105.04,106.56,100.93,112.29,281.815867768595,287.789520481823,287.795855007334,288,287.863003228026,287.863003228026
795,25733,2,308,314,0,1,0.318701,-0.147378915432424,-0.209472700938387,-0.0246623278220361,0,229.8,311.49,238.94,231.71,302.48,0.769230769230769,1,0.75,0.986111111111111,0.909090909090909,0.933333333333333,120,13,12,72,11,12,229.8,229.8,149.55,229.8,311.49,238.94,231.71,302.48,176.54,306.01,192.7,149.55,287.11,100.93,105.04,106.56,100.93,112.29,299.795333333333,305.653188863398,305.836742456123,314,310.701546450923,311.057313148307
796,25737,2,292,260,0,1,0.350515,-0.572248308699064,0,0,0,203.44,287.29,213.55,211.77,262.44,0.4,1,1,0.740740740740741,1,0.777777777777778,45,5,5,27,4,4,203.44,203.44,163.8,203.44,287.29,213.55,211.77,262.44,171.33,269.93,163.8,190.26,249.32,100.93,105.04,106.56,100.93,112.29,224.651111111111,249.885829059471,250.14715578711,260,256.403737295553,256.403737295553
797,25738,1,259,240,0,1,0.444444,0,-0.0062858696508723,0,0,167.3,301.53,146.65,139.54,211.61,1,1,1,0.933333333333333,1,0.96,25,3,3,15,2,2,139.54,139.54,170.07,167.3,301.53,146.65,139.54,211.61,207.26,287.87,188.17,170.07,235.52,100.93,105.04,106.56,100.93,112.29,234.4372,239.895098892918,239.899345626455,240,239.924222584185,239.929585688171
798,25739,1,276,283,0,1,0.190207,0,0,0,0,216.02,324.9,192.6,203.74,281.34,1,1,1,0.921052631578947,1,0.953125,64,7,7,38,6,6,192.6,192.6,157.05,216.02,324.9,192.6,203.74,281.34,196.16,277.61,157.05,169.26,281.49,100.93,105.04,106.56,100.93,112.29,274.46546875,283,283,283,283,283
799,25749,1,314,312,0,0,0.072012,0,0,0,0,216.39,313.37,179.87,231.27,293.15,1,1,0.958333333333333,0.979166666666667,1,0.98326359832636,239,24,24,144,24,23,179.87,179.87,210.35,216.39,313.37,179.87,231.27,293.15,238.37,318.5,210.35,247.38,284.03,100.93,105.04,106.56,100.93,112.29,308.467447698745,312,312,312,312,312
800,25751,1,277,284,0,0,0.112583,0,0,0,0,202.2,303.1,222.18,207.16,259,1,1,1,0.966666666666667,1,0.980769230769231,52,6,6,30,5,5,202.2,202.2,170.63,202.2,303.1,222.18,207.16,259,170.63,308.52,195.52,192.02,219.99,100.93,105.04,106.56,100.93,112.29,280.479423076923,284,284,284,284,284
801,25766,1,262.271,259.618,0,0,0.199463,-0.039602125218137,-0.122393191694769,0,0,163.93,281.5,182.14,170.26,220.16,0.882352941176471,1,0.785714285714286,0.946236559139785,1,0.931506849315068,146,15,14,89,14,14,163.93,163.93,151,163.93,281.5,182.14,170.26,220.16,156.48,253.12,153.24,151,180.08,100.93,105.04,106.56,100.93,112.29,248.74895890411,257.109929027737,257.192726989306,259.618,258.105646859284,258.319365491412
802,25767,1,251,248,0,1,0.195,0,0,0,0,206.26,294.83,169.24,109.77,228.26,1,1,1,0.875,1,0.923076923076923,26,3,3,16,2,2,109.77,109.77,140,206.26,294.83,169.24,109.77,228.26,164.87,296.52,168.69,140,290.51,100.93,105.04,106.56,100.93,112.29,236.686923076923,248,248,248,248,248
803,25779,1,272,257,0,1,0.630045,-0.126226800951798,-0.0245406611273357,0,-0.0275266315285745,165.12,285.65,191.38,222.25,299.39,0.833333333333333,0.9,0.916666666666667,0.953846153846154,1,0.934579439252336,107,11,11,65,10,10,165.12,165.12,152.73,165.12,285.65,191.38,222.25,299.39,152.73,302.93,166.8,168.07,277.42,100.93,105.04,106.56,100.93,112.29,246.789813084112,254.179496544858,254.276258621085,257,255.33954086334,255.715864829271
804,25781,1,289,299,0,1,0.306982,-0.0311205714860013,-0.0376879706616849,0,0,165.92,279.69,195.73,220.5,281.33,0.916666666666667,1,0.916666666666667,1,1,0.983193277310924,119,12,12,72,12,11,165.92,165.92,157.28,165.92,279.69,195.73,220.5,281.33,157.28,295.43,208.84,172.21,277.54,100.93,105.04,106.56,100.93,112.29,295.671092436975,297.625656341863,297.659951013154,299,298.076600928839,298.189892868882
805,25783,1,266,269,0,1,0.730159,0,0,0,0,226.78,267.78,256.02,208.21,256.63,1,1,1,1,1,1,40,4,4,24,4,4,208.21,208.21,193.05,226.78,267.78,256.02,208.21,256.63,235.11,261.74,204.24,193.05,228.27,100.93,105.04,106.56,100.93,112.29,269,269,269,269,269,269
806,25785,1,247,245,0,0,0.202749,0,-0.19628625418155,0,0,170.01,269.6,204.69,166.98,208.52,1,1,0.75,0.956521739130435,1,0.948717948717949,39,4,4,23,4,4,166.98,166.98,138.09,170.01,269.6,204.69,166.98,208.52,214.29,303.41,176.62,138.09,259.2,100.93,105.04,106.56,100.93,112.29,237.611794871795,242.099593780519,242.212936509857,245,243.429307328077,244.188482163481
807,25788,1,267,255,1,1,0.434851,-0.0052200572197274,0,0,-0.0466772905427459,205.31,248.91,192.82,183.99,264.58,0.888888888888889,0.875,1,0.978723404255319,1,0.962025316455696,79,9,8,47,7,8,183.99,183.99,188.26,205.31,248.91,192.82,183.99,264.58,243.14,305.1,213.31,188.26,308.86,100.93,105.04,106.56,100.93,112.29,249.149240506329,254.180115833241,254.236256619078,255,254.622119979999,254.941663552095
808,25790,2,237,241,0,1,0.549133,-0.0263006729564896,-0.071191546092349,-0.0965842614274802,0,174.4,192.05,159.42,148.75,210.62,0.857142857142857,1,0.857142857142857,0.880952380952381,0.857142857142857,0.882352941176471,68,7,7,41,7,6,148.75,148.75,149.64,174.4,192.05,159.42,148.75,210.62,169.29,177.3,181.28,149.64,183.34,100.93,105.04,106.56,100.93,112.29,224.521176470588,238.201616936144,238.25400413015,241,239.156986951947,239.919770190015
809,25797,1,233,232,1,1,0.572072,-0.0954670788751086,0,0,0,282.86,320.1,245.5,248.84,353.78,0.75,1,1,0.888888888888889,0.666666666666667,0.875,32,4,4,18,3,3,245.5,245.5,238.37,282.86,320.1,245.5,248.84,353.78,276.25,337.28,238.37,293.87,367.94,100.93,105.04,106.56,100.93,112.29,215.61625,230.43589124648,230.484937458252,232,232.161100695602,232.606931953949
810,25798,2,259,261,0,1,0.554878,-0.74967119959347,0,0,0,169.52,258.79,201.08,169.52,232.72,0,1,1,0.785714285714286,1,0.75,24,3,3,14,2,2,169.52,169.52,173.38,NA,258.79,201.08,169.52,232.72,NA,242.79,249.98,173.38,209.94,100.93,105.04,106.56,100.93,112.29,220.9825,246.000016385134,246.385159963925,261,252.427509832649,NA
811,25799,2,277,259,0,1,0.378601,-0.424484970408322,-0.255111526201238,-0.00546526210619103,-0.264991377990064,199.84,286.11,208.78,166.09,250.88,0.5,0.666666666666667,0.75,1,1,0.870967741935484,31,4,4,17,3,3,166.09,166.09,125.73,199.84,286.11,208.78,166.09,250.88,125.73,304.57,179.94,159.89,274.89,100.93,105.04,106.56,100.93,112.29,238.603870967742,241.001660768505,241.703420466746,259,248.420979958258,254.797473813106
812,25803,2,253,269,0,1,0.816038,-0.470756333162879,-0.470007150706547,0,0,211.31,271.14,276.7,164.82,171.18,0.333333333333333,1,0.333333333333333,0.944444444444444,1,0.827586206896552,29,3,3,18,3,2,164.82,164.82,143.87,211.31,271.14,276.7,164.82,171.18,NA,289.03,183,143.87,215.9,100.93,105.04,106.56,100.93,112.29,240.022413793103,252.643367027524,253.117258281432,269,258.861164853498,266.56494367589
813,25804,2,265,255,0,0,0.180046,-0.0764625652876394,-0.154684367018391,0,-0.0680671044104566,135,244.59,176.19,185.93,258.42,0.818181818181818,0.9,0.727272727272727,0.924242424242424,1,0.898148148148148,108,11,11,66,10,10,135,135,138.15,135,244.59,176.19,185.93,258.42,173.84,216.99,138.15,148.41,225.11,100.93,105.04,106.56,100.93,112.29,239.307685185185,250.401741905283,250.594046520904,255,251.418569667255,252.758205589253
814,25808,1,249,256,0,1,0.553488,-0.074851365047425,0,0,0,204.11,375.95,224.43,189.9,294.77,1,1,1,1,1,1,18,2,2,12,1,1,189.9,189.9,153.86,204.11,375.95,224.43,189.9,294.77,193.05,293.49,153.86,163.68,281.05,100.93,105.04,106.56,100.93,112.29,256,254.710310980233,254.744493103605,256,255.450258307818,255.56844029641
815,25814,1,265,256,0,0,0.4,0,0,-0.0153129681546291,0,151.56,250.17,234.71,152.73,271.71,1,1,1,0.944444444444444,1,0.964285714285714,28,3,3,18,2,2,151.56,151.56,206.45,151.56,250.17,234.71,152.73,271.71,206.45,301.78,225.58,222.77,280.95,100.93,105.04,106.56,100.93,112.29,250.461785714286,255.830387002019,255.830387002019,256,255.885765257566,256.017183337836
816,25826,1,280,274,0,0,0.131944,0,0,0,0,241.88,353.78,212.2,274.76,375.1,1,1,1,1,1,1,18,2,2,12,1,1,212.2,212.2,162.02,241.88,353.78,212.2,274.76,375.1,278.83,362.08,162.02,244.55,329.8,100.93,105.04,106.56,100.93,112.29,274,274,274,274,274,274
817,25829,1,274,274,0,1,0.110754,-0.0395084604793592,0,-0.113718059209377,0,226.17,298.52,229.84,187.26,265.55,0.875,1,1,0.958333333333333,0.857142857142857,0.948717948717949,78,8,8,48,7,7,187.26,187.26,220.03,226.17,298.52,229.84,187.26,265.55,220.03,326.84,224.33,227.55,298.61,100.93,105.04,106.56,100.93,112.29,265.124615384615,271.532434287271,271.549088622919,274,272.763294332223,273.719949480512
818,25831,2,274,267,0,1,0.277419,0,-0.209559096753344,0,-0.297262472519697,190.3,290.76,234.91,158.59,239.68,1,0.5,0.666666666666667,0.923076923076923,1,0.869565217391304,23,3,3,13,2,2,158.59,158.59,132.32,190.3,290.76,234.91,158.59,239.68,171.58,317.53,203.78,132.32,285.12,100.93,105.04,106.56,100.93,112.29,245.338695652174,258.167948034079,258.615480926245,267,261.234462855269,266.737028628247
819,25832,2,283,282,0,0,0.105263,-0.489467579128546,-0.147570594553189,0,0,228.07,318.22,209.9,232.76,320.17,0.5,1,0.75,0.818181818181818,1,0.805555555555556,36,4,4,22,3,3,209.9,209.9,168.62,228.07,318.22,209.9,232.76,320.17,224.17,312.77,168.62,224.61,249.43,100.93,105.04,106.56,100.93,112.29,246.791944444444,269.183499765716,269.499336898778,282,276.896616408616,277.88479706559
820,25836,2,285,296,0,1,0.150376,0,-0.397085381884853,0,0,202.05,287.32,217.16,208.25,284.67,1,1,0.5,1,1,0.933333333333333,15,2,2,9,1,1,202.05,202.05,142.52,202.05,287.32,217.16,208.25,284.67,142.52,311.69,275.1,223.72,313.55,100.93,105.04,106.56,100.93,112.29,282.995333333333,285.672073940763,285.970152700765,296,291.025843782922,291.825838465626
821,25838,1,309,296,0,1,0.242038,0,0,0,0,253.75,298.32,253.3,276.56,301.25,1,1,1,1,1,1,23,3,3,13,2,2,253.3,253.3,209.52,253.75,298.32,253.3,276.56,301.25,209.52,333.4,267.74,241.08,323.19,100.93,105.04,106.56,100.93,112.29,296,296,296,296,296,296
822,25843,1,296,296,0,0,0.080074,-0.0999092276095235,0,0,-0.014497913618887,229.54,313.15,247.75,220.3,277.38,0.857142857142857,1,1,1,1,0.985294117647059,68,7,7,42,6,6,220.3,220.3,183.68,229.54,313.15,247.75,220.3,277.38,217.68,304.45,209.19,183.68,311.96,100.93,105.04,106.56,100.93,112.29,293.131323529412,293.744210304907,293.801012750062,296,295.12460511653,295.338412712395
823,25845,1,213,204,0,1,0.842282,-0.110384791410556,0,0,0,205.17,257.53,164.48,158.38,262.03,0.75,1,1,1,1,0.972972972972973,37,4,4,24,3,2,158.38,158.38,143.95,205.17,257.53,164.48,158.38,262.03,174.68,292.91,143.95,152.72,253.51,100.93,105.04,106.56,100.93,112.29,201.214324324324,202.770015086412,202.819061734272,204,203.455594142254,204.013962184427
824,25850,1,281,267,0,0,0.036117,0,-0.0460973414641549,0,0,213.33,299.44,212.61,232.5,295.05,1,1,0.857142857142857,0.926829268292683,1,0.940298507462687,67,7,7,41,6,6,212.61,212.61,122.97,213.33,299.44,212.61,232.5,295.05,218.95,335.37,122.97,200.51,289.9,100.93,105.04,106.56,100.93,112.29,257.085373134328,266.200183604796,266.227298473857,267,266.73805013708,266.73805013708
825,25851,1,292,284,0,1,0.321555,0,0,0,0,213.67,297.59,276.25,244.51,279.96,1,1,1,0.923076923076923,1,0.954545454545455,44,5,5,26,4,4,213.67,213.67,193.79,213.67,297.59,276.25,244.51,279.96,225.11,319.65,234.66,193.79,246.87,100.93,105.04,106.56,100.93,112.29,275.678636363636,284,284,284,284,284
826,25865,1,219,218,0,1,0.397802,-0.00997679785896299,0,0,0,141.21,191.56,145.98,148.52,213.78,0.857142857142857,1,1,0.951219512195122,1,0.953846153846154,65,7,6,41,5,6,141.21,141.21,132.95,141.21,191.56,145.98,148.52,213.78,137.32,279.89,155.62,132.95,222.95,100.93,105.04,106.56,100.93,112.29,212.596769230769,217.87421713727,217.878633021492,218,217.91749495149,217.91749495149
827,25882,1,267,257,0,1,0.460884,0,-0.0574531970709578,0,0,144.89,239.58,133.38,177.51,249.53,0.875,1,0.875,0.956521739130435,1,0.947368421052632,76,8,8,46,7,7,133.38,133.38,150.82,144.89,239.58,133.38,177.51,249.53,175.85,202.17,150.82,167.27,235.1,100.93,105.04,106.56,100.93,112.29,248.785789473684,256.056134687698,256.090183266594,257,256.252382713483,256.252382713483
828,25885,1,292,287,0,0,0.124214,0,0,0,0,216.74,275.53,238.46,204.05,279.19,0.888888888888889,1,1,0.979166666666667,1,0.975308641975309,81,9,8,48,8,8,204.05,204.05,127.93,216.74,275.53,238.46,204.05,279.19,183.01,202.76,196.13,127.93,275.97,100.93,105.04,106.56,100.93,112.29,282.405679012346,287,287,287,287,287
829,25894,1,286,265,0,1,0.241706,0,0,0,0,173.53,274.38,194.26,141.03,264.13,1,1,1,0.888888888888889,1,0.928571428571429,28,3,3,18,2,2,141.03,141.03,141.51,173.53,274.38,194.26,141.03,264.13,162.97,332.98,189.33,141.51,247.48,100.93,105.04,106.56,100.93,112.29,253.280714285714,265,265,265,265,265
830,25895,1,272,278,0,1,0.428571,0,-0.183477421390223,0,0,180.78,287.67,219.05,158.2,272.74,1,1,0.777777777777778,0.962962962962963,1,0.955555555555556,90,9,9,54,9,9,158.2,158.2,166.18,180.78,287.67,219.05,158.2,272.74,193.18,303.41,199.47,166.18,266.62,100.93,105.04,106.56,100.93,112.29,270.130222222222,274.751165299443,274.854463087686,278,275.801940491745,276.918400600905
831,25897,2,229,225,0,1,0.704348,-0.332101721449026,-0.229628973632411,0,0,220.06,269.2,155.24,170.1,242.07,0.333333333333333,1,0.666666666666667,0.833333333333333,1,0.8,30,3,3,18,3,3,155.24,155.24,185.3,220.06,269.2,155.24,170.1,242.07,244.95,252.53,200.16,185.3,244.07,100.93,105.04,106.56,100.93,112.29,200.186,218.030607266125,218.296382185795,225,221.081366671112,223.234050029544
832,25901,1,262,258,0,1,0.539157,0,0,0,0,172.98,265.05,238.89,224.72,268.15,1,1,1,0.962962962962963,1,0.977777777777778,45,5,5,27,4,4,172.98,172.98,197.86,172.98,265.05,238.89,224.72,268.15,217.15,300.18,197.86,243.67,270.67,100.93,105.04,106.56,100.93,112.29,254.509555555556,258,258,258,258,258
833,25914,1,270,258,0,1,0.51773,0,0,0,0,170.99,356.42,202.69,200.57,246.96,1,1,1,1,1,1,19,2,2,11,3,1,170.99,170.99,210,170.99,356.42,202.69,200.57,246.96,220.6,326.66,262.9,210,266.61,100.93,105.04,106.56,100.93,112.29,258,258,258,258,258,258
834,25916,1,276,294,0,1,0.33612,0,0,-0.0947592209869008,0,171.84,288.4,198.06,192.2,249.41,1,1,1,1,0.857142857142857,0.986842105263158,76,8,8,46,7,7,171.84,171.84,131.59,171.84,288.4,198.06,192.2,249.41,188.68,142.14,208.57,131.59,224.2,100.93,105.04,106.56,100.93,112.29,291.459605263158,292.314919216163,292.314919216163,294,292.933809144075,293.610826373071
